id,title,release_year,revenue,budget,Nombre,Cargo
88274,Hello! How Are You?,2010,0.0,0.0,Alexandru Maftei,Director
210624,TWA Flight 800,2013,0.0,0.0,Kristina Borjesson,Director
213121,Toy Story of Terror!,2013,0.0,0.0,Angus MacLane,Director
256396,The Thrill of Brazil,1946,0.0,0.0,S. Sylvan Simon,Director
187569,Four Days in July,1985,0.0,0.0,Mike Leigh,Director
56949,Wind with the Gone,1998,0.0,0.0,Alejandro Agresti,Director
19658,Race,2008,0.0,0.0,Abbas Alibhai Burmawalla,Director
44005,The Great Texas Dynamite Chase,1976,0.0,0.0,Michael Pressman,Director
75905,Fragment of Fear,1970,0.0,0.0,Richard C. Sarafian,Director
13390,Tortured,2008,0.0,0.0,Nolan Lebovitz,Director
39469,Godzilla: Tokyo S.O.S.,2003,0.0,0.0,Masaaki Tezuka,Director
226632,Marc Maron: Thinky Pain,2013,0.0,0.0,Lance Bangs,Director
58166,Lessons of a Dream,2011,0.0,0.0,Sebastian Grobler,Director
66538,The Discreet,1990,0.0,0.0,Christian Vincent,Director
224746,Bekas,2012,0.0,2000000.0,Karzan Kader,Director
187022,A Touch of Sin,2013,154120.0,0.0,Jia Zhangke,Director
16242,Les patriotes,1994,0.0,0.0,Eric Rochant,Director
91325,Looking for Lenny,2011,0.0,0.0,Elan Gale,Director
144613,Beau Brummel,1924,0.0,0.0,Harry Beaumont,Director
156566,Red Garters,1954,1300000.0,0.0,George Marshall,Director
265727,Les Formidables,2006,0.0,0.0,Min-Ho Cho,Director
172803,Hours,2013,0.0,4000000.0,Eric Heisserer,Director
189747,Free the Mind,2013,0.0,0.0,Phie Ambo,Director
123377,Pieta,2012,3623330.0,103000.0,Kim Ki-duk,Director
42950,What if...,2010,0.0,0.0,Dallas Jenkins,Director
56579,24 Hours On Craigslist,2006,0.0,0.0,Michael Ferris Gibson,Director
52045,Libre échange,2010,0.0,0.0,Serge Gisquière,Director
85822,Free Radicals: A History of Experimental Film,2012,0.0,0.0,Pip Chodorov,Director
135670,Amber Alert,2012,0.0,0.0,Kerry Bellessa,Director
49186,Latitude Zero,1969,0.0,0.0,Ishirô Honda,Director
295045,Little Ninjas,1990,0.0,0.0,Emmett Alston,Director
59100,Beautiful Dreamer: Brian Wilson and the Story of Smile,2004,0.0,0.0,David Leaf,Director
64458,Bed & Breakfast,2010,0.0,0.0,Márcio Garcia,Director
250610,The Crew,1994,0.0,0.0,Carl Colpaert,Director
69056,Breathing Fire,1991,0.0,0.0,Lou Kennedy,Director
44900,Bailey's Billion$,2005,0.0,9000000.0,David Devine,Director
43208,Snowball Effect: The Story of Clerks,2004,0.0,0.0,Phil Benson,Director
203062,Things We Do for Love,2013,0.0,0.0,Matti Ijäs,Director
159151,Muscle Shoals,2013,0.0,0.0,Greg 'Freddy' Camalier,Director
225703,The Starving Games,2013,0.0,4500000.0,Jason Friedberg,Director
49914,W.C. Fields and Me,1976,0.0,0.0,Arthur Hiller,Director
124581,Outside the Law,2002,0.0,0.0,Jorge Montesi,Director
198365,Apartment 4E,2012,0.0,0.0,Russell Leigh Sharman,Director
84324,The Super Cops,1974,0.0,0.0,Gordon Parks,Director
78294,Panic Button,2011,0.0,0.0,Chris Crow,Director
36820,Won Ton Ton: the Dog Who Saved Hollywood,1976,0.0,0.0,Michael Winner,Director
122408,Buttcrack,1998,0.0,0.0,Jim Larsen,Director
93498,Card Subject To Change,2010,0.0,0.0,Tim Disbrow,Director
121555,Stephen Tobolowsky's Birthday Party,2006,0.0,0.0,Robert Brinkmann,Director
21776,Cash Truck,2004,0.0,0.0,Nicolas Boukhrief,Director
19039,The Conclave,2006,0.0,4000000.0,Christoph Schrewe,Director
85312,Making the Boys,2011,0.0,0.0,Crayton Robey,Director
193645,Seduced and Abandoned,2013,0.0,0.0,James Toback,Director
87380,Absent,2011,0.0,0.0,Marco Berger,Director
159988,The Institute,2013,0.0,0.0,Spencer McCall,Director
97971,Chillers,1987,0.0,250000.0,Daniel Boyd,Director
187927,For Those in Peril,2013,0.0,0.0,Paul Wright,Director
205220,Philomena,2013,100129872.0,12000000.0,Stephen Frears,Director
43213,Chicago Overcoat,2009,0.0,3200000.0,Brian Caunter,Director
232018,Parineeta,1953,0.0,0.0,Bimal Roy,Director
143534,The White Shadow,1924,0.0,0.0,Graham Cutts,Director
92119,Caught Inside,2010,0.0,0.0,Adam Blaiklock,Director
64686,47 Ronin,2013,150962475.0,175000000.0,Carl Rinsch,Director
153820,The Girl from Nowhere,2013,0.0,0.0,Jean-Claude Brisseau,Director
58258,The Chameleon,2010,0.0,0.0,Jean-Paul Salomé,Director
28550,"It's the Easter Beagle, Charlie Brown",1974,0.0,0.0,Phil Roman,Director
37429,Vali,2009,0.0,0.0,Çağatay Tosun,Director
139848,On Modern Servitude,2009,0.0,0.0,Jean-François Brient,Director
51402,WikiRebels: The Documentary,2010,0.0,0.0,Bosse Lindquist,Director
61194,Beyond the Time Barrier,1960,0.0,125000.0,Edgar G. Ulmer,Director
171861,The Flight That Disappeared,1961,0.0,0.0,Reginald Le Borg,Director
4578,Flesh,1968,0.0,0.0,Paul Morrissey,Director
293092,Back to the USSR,1992,0.0,0.0,Jari Halonen,Director
15991,Bad Biology,2008,0.0,0.0,Frank Henenlotter,Director
204435,Krrish 3,2013,0.0,6218100.0,Rakesh Roshan,Director
206188,Once Upon a Scoundrel,1974,0.0,0.0,George Schaefer,Director
188044,Tales from the Organ Trade,2013,0.0,0.0,Ric Esther Bienstock,Director
275905,Bells of Capistrano,1942,0.0,0.0,William Morgan,Director
200462,Hansel & Gretel,2013,0.0,135000.0,Anthony C. Ferrante,Director
154663,The Happy Poet,2010,0.0,0.0,Paul Gordon,Director
137312,Red Flag,2012,0.0,0.0,Alex Karpovsky,Director
218329,Breakout,2013,0.0,0.0,Damian Lee,Director
85024,Shatter Dead,1994,0.0,0.0,Scooter McCrae,Director
107781,The Club,1994,0.0,0.0,Brenton Spencer,Director
231472,The Christmas Party,1996,0.0,0.0,Jari Halonen,Director
76422,My Louisiana Sky,2001,0.0,0.0,Adam Arkin,Director
121642,Twice Born,2012,18295.0,13000000.0,Sergio Castellitto,Director
25781,A Raisin in the Sun,2008,0.0,0.0,Kenny Leon,Director
202436,The Story of Esther Costello,1957,0.0,0.0,David Miller,Director
80662,Guilty of Romance,2011,0.0,0.0,Sion Sono,Director
251367,Club Fed,1990,0.0,0.0,Nat Christian,Director
107311,Crackerjack,1994,0.0,0.0,Michael Mazo,Director
27294,Crime Wave,1985,0.0,0.0,John Paizs,Director
239747,The Wankers,2011,0.0,0.0,Frédérique Barraja,Director
36618,Zero 2,2010,0.0,400000.0,Emilis Velyvis,Director
94639,José & Pilar,2010,0.0,0.0,Miguel Gonçalves Mendes,Director
40466,Crocodile,2000,0.0,0.0,Tobe Hooper,Director
252622,The Mating of Millie,1948,0.0,0.0,Henry Levin,Director
18547,The Ferryman,2007,0.0,0.0,Chris Graham,Director
77403,Disco Godfather,1979,0.0,0.0,J. Robert Wagoner,Director
162494,Crisis: Behind a Presidential Commitment,1963,0.0,0.0,Robert Drew,Director
162850,The China Lake Murders,1990,0.0,0.0,Alan Metzger,Director
137174,Marfa Girl,2012,0.0,2000000.0,Larry Clark,Director
42732,Bad Girls Go to Hell,1965,0.0,0.0,Doris Wishman,Director
140750,ThanksKilling 3,2012,0.0,100000.0,Jordan Downey,Director
110919,Circles,2013,0.0,2050000.0,Srdan Golubović,Director
187628,Shed No Tears,2013,0.0,0.0,Måns Mårlind,Director
86829,Inside Llewyn Davis,2013,32935319.0,11000000.0,Joel Coen,Director
39378,The Wind Journeys,2009,0.0,0.0,Ciro Guerra,Director
204082,Homefront,2013,43058898.0,22000000.0,Gary Fleder,Director
2072,Cyberjack,1995,0.0,2000000.0,Robert Lee,Director
4839,Love Life,2007,0.0,0.0,Maria Schrader,Director
134372,Marriage Material,2012,0.0,0.0,Joe Swanberg,Director
222487,scissere,1982,0.0,0.0,Peter Mettler,Director
186399,A Deeper Shade of Blue,2011,0.0,0.0,Jack McCoy,Director
155096,Amen,2011,0.0,0.0,Kim Ki-duk,Director
192136,Mandela: Long Walk to Freedom,2013,27330000.0,35000000.0,Justin Chadwick,Director
152737,August: Osage County,2013,74188937.0,25000000.0,John Wells,Director
57210,Angels Sing,2013,0.0,0.0,Tim McCanlies,Director
215739,Concrete Night,2013,0.0,0.0,Pirjo Honkasalo,Director
134366,Grave Encounters 2,2012,0.0,0.0,John Poliquin,Director
75629,Evangelion: 3.0 You Can (Not) Redo,2012,60487945.0,0.0,Hideaki Anno,Director
58043,My Piece of the Pie,2011,0.0,0.0,Cédric Klapisch,Director
214597,Fright Night 2: New Blood,2013,0.0,8000000.0,Eduardo Rodríguez,Director
158916,Sweetwater,2013,6147.0,7000000.0,Logan Miller,Director
174311,All Is Bright,2013,0.0,0.0,Phil Morrison,Director
158994,After Tiller,2013,0.0,0.0,Martha Shane,Director
22899,Gamera vs. Barugon,1966,0.0,0.0,Shigeo Tanaka,Director
152601,Her,2013,47351251.0,23000000.0,Spike Jonze,Director
18511,Zatôichi the Fugitive,1963,0.0,0.0,Tokuzô Tanaka,Director
39260,RoboGeisha,2009,0.0,0.0,Noboru Iguchi,Director
90563,The April Fools,1969,0.0,0.0,Stuart Rosenberg,Director
35637,Captain Abu Raed,2007,0.0,0.0,Amin Matalqa,Director
184314,Young & Beautiful,2013,0.0,0.0,François Ozon,Director
48880,The Life & Adventures of Santa Claus,1985,0.0,0.0,Jules Bass,Director
107916,Carmina or Blow Up,2012,0.0,0.0,Paco León,Director
309410,Malta G.C.,1942,0.0,0.0,Eugeniusz Cekalski,Director
195516,Baboona,1935,0.0,0.0,Martin E. Johnson,Director
54283,Zatôichi Goes to the Fire Festival,1970,0.0,0.0,Kenji Misumi,Director
177203,The Challenger,2013,0.0,0.0,James Hawes,Director
159142,Linsanity,2013,0.0,0.0,Evan Leong,Director
180998,Música Campesina,2011,0.0,0.0,Alberto Fuguet,Director
25028,The Dead Next Door,1989,0.0,0.0,J.R. Bookwalter,Director
264061,Ski Patrol,1940,0.0,0.0,Lew Landers,Director
224659,Sel8nne,2013,0.0,0.0,JP Siili,Director
121636,The Rat Race,1960,0.0,0.0,Robert Mulligan,Director
238478,Six by Sondheim,2013,0.0,0.0,Todd Haynes,Director
178290,The Punk Singer,2013,0.0,0.0,Sini Anderson,Director
40448,The Dead Pit,1989,0.0,350000.0,Brett Leonard,Director
176297,Dead Set,2008,0.0,0.0,Yann Demange,Director
223389,Dead Silence,1997,0.0,0.0,Daniel Petrie,Director
14569,I-See-You.Com,2006,0.0,6200000.0,Eric Steven Stahl,Director
64632,Pianomania,2009,0.0,0.0,Lilian Franck,Director
193756,Lone Survivor,2013,149295601.0,40000000.0,Peter Berg,Director
28769,A Christmas Carol,2004,0.0,0.0,Arthur Allan Seidelman,Director
146712,A Fairly Odd Christmas,2012,0.0,0.0,Savage Steve Holland,Director
197033,Geography Club,2013,0.0,0.0,Gary Entin,Director
115023,Measuring the World,2012,0.0,0.0,Detlev Buck,Director
119288,Three Stars,2012,0.0,0.0,Lutz Hachmeister,Director
121573,My Amityville Horror,2013,0.0,0.0,Eric Walter,Director
5546,Dead Weekend,1995,0.0,0.0,Amos Poe,Director
70338,"A Fairly Odd Movie: Grow Up, Timmy Turner!",2011,0.0,0.0,Savage Steve Holland,Director
214083,The Armstrong Lie,2013,383294.0,0.0,Alex Gibney,Director
29600,Mountaintop Motel Massacre,1986,0.0,0.0,Jim McCullough Sr.,Director
140823,Saving Mr. Banks,2013,112544580.0,35000000.0,John Lee Hancock,Director
99880,Last Winter,2012,0.0,0.0,John Shank,Director
49152,La rabbia,1963,0.0,0.0,Pier Paolo Pasolini,Director
8985,Visions of Europe,2004,0.0,2000000.0,Aki Kaurismäki,Director
18619,Ghetto,2006,0.0,0.0,Audrius Juzėnas,Director
186279,The Battle of Amfar,2013,0.0,0.0,Rob Epstein,Director
176389,Kean,1924,0.0,0.0,Alexandre Volkoff,Director
167502,Is the Man Who Is Tall Happy?,2013,0.0,0.0,Michel Gondry,Director
15216,Midnight Clear,2006,0.0,0.0,Dallas Jenkins,Director
49852,The Nutcracker: The Untold Story,2010,16178959.0,90000000.0,Andrei Konchalovsky,Director
164123,A Storm in Summer,2000,0.0,0.0,Robert Wise,Director
92675,Deadbolt,1992,0.0,0.0,Douglas Jackson,Director
40059,The Deadly Spawn,1983,0.0,0.0,Douglas McKeown,Director
110548,Deadly Surveillance,1991,0.0,0.0,Paul Ziller,Director
132812,Cowboy del Amor,2005,0.0,0.0,Michèle Ohayon,Director
45130,Gregoire Moulin vs. Humanity,2001,0.0,0.0,Artus de Penguern,Director
29130,The Demoniacs,1974,0.0,0.0,Jean Rollin,Director
54273,Zatôichi's Revenge,1965,0.0,0.0,Akira Inoue,Director
234652,I Heart Monster Movies,2012,0.0,0.0,Tyler Benjamin,Director
213842,Deadly Voyage,1996,0.0,0.0,John Mackenzie,Director
19604,Decampitated,1998,0.0,0.0,Matt Cunningham,Director
29128,Lips of Blood,1975,0.0,0.0,Jean Rollin,Director
67750,The Grotesque,1995,0.0,0.0,John-Paul Davidson,Director
77161,American Raspberry,1977,0.0,0.0,Bradley R. Swirnoff,Director
75300,The Last Ride,2012,0.0,0.0,Harry Thomason,Director
160706,Hava Nagila: The Movie,2012,0.0,0.0,Roberta Grossman,Director
228331,A Perfect Man,2013,388.0,5000000.0,Kees Van Oostrum,Director
140447,Una noche,2012,0.0,0.0,Lucy Mulloy,Director
18269,Lady and the Tramp II: Scamp's Adventure,2001,0.0,0.0,Darrell Rooney,Director
87516,Oldboy,2013,4861022.0,30000000.0,Spike Lee,Director
29129,The Shiver of the Vampires,1971,0.0,0.0,Jean Rollin,Director
209232,Dampfnudelblues,2013,0.0,0.0,Ed Herzog,Director
109443,Anchorman 2: The Legend Continues,2013,173649015.0,50000000.0,Adam McKay,Director
84192,Escape Fire: The Fight to Rescue American Healthcare,2012,0.0,0.0,Matthew Heineman,Director
170039,Killing Lincoln,2013,0.0,2000000.0,Adrian Moat,Director
173301,Good Ol’ Freda,2013,135039.0,0.0,Ryan White,Director
172499,What If...,2012,0.0,0.0,Christoforos Papakaliatis,Director
213015,Unbeatable,2013,0.0,0.0,Dante Lam,Director
174325,Moms Mabley: I Got Somethin' to Tell You,2013,0.0,0.0,Whoopi Goldberg,Director
45241,"Take Her, She's Mine",1963,0.0,0.0,Henry Koster,Director
70490,Massacre Mafia Style,1974,0.0,0.0,Duke Mitchell,Director
110415,Snowpiercer,2013,86758912.0,39200000.0,Bong Joon-ho,Director
20878,"Kidnapping, Caucasian Style",1967,0.0,0.0,Leonid Gayday,Director
121691,Hellbound?,2012,0.0,0.0,Kevin Miller,Director
58899,Demon Wind,1990,0.0,500000.0,Charles Philip Moore,Director
40342,Demons 2,1986,0.0,1500000.0,Lamberto Bava,Director
139718,The Phynx,1970,0.0,0.0,Lee H. Katzin,Director
166271,Haunter,2013,0.0,0.0,Vincenzo Natali,Director
27190,A Muppets Christmas: Letters to Santa,2008,0.0,0.0,Kirk R. Thatcher,Director
430985,The Diamond Fleece,1992,0.0,0.0,Al Waxman,Director
154226,Diving In,1990,0.0,0.0,Strathford Hamilton,Director
37168,The Dog Who Stopped the War,1984,0.0,1340000.0,André Mélançon,Director
180894,Ninja: Shadow of a Tear,2013,0.0,0.0,Isaac Florentine,Director
144231,Always,1985,0.0,0.0,Henry Jaglom,Director
21138,The Sandlot: Heading Home,2007,0.0,0.0,William Dear,Director
39055,Free Style,2008,140987.0,0.0,William Dear,Director
95383,$ellebrity,2013,0.0,0.0,Kevin Mazur,Director
194188,Punk's Dead: SLC Punk 2,2016,0.0,0.0,James Merendino,Director
54861,Freedom Strikes a Blow,1973,0.0,0.0,Ta Huang,Director
86331,Desire,2011,0.0,1344000.0,Laurent Bouhnik,Director
103742,In the Fog,2012,0.0,0.0,Sergey Loznitsa,Director
83869,As Cool as I Am,2013,0.0,0.0,Max Mayer,Director
62989,Ice Quake,2010,0.0,0.0,Paul Ziller,Director
78362,Snow Beast,2011,0.0,0.0,Brian Brough,Director
91551,Death of a Superhero,2011,0.0,3.0,Ian Fitzgibbon,Director
85469,Einer wie Bruno,2012,0.0,0.0,Anja Jacobs,Director
289336,Dagmamman,2013,0.0,0.0,Klaus Härö,Director
222413,Hellyys,1972,0.0,0.0,Jörn Donner,Director
118778,Sweet Evil,2010,0.0,0.0,Olivier Coussemacq,Director
420743,Gasht-e Ershad,2012,0.0,0.0,Saeed Soheili,Director
388182,هیچ کجا هیچ کس,2013,0.0,0.0,Ebrahim Sheibani,Director
203060,Open Up to Me,2013,0.0,1085400.0,Simo Halinen,Director
130233,Fly Away,2012,0.0,0.0,Bernd Böhlich,Director
117467,Mostly Sunny,2012,0.0,0.0,Marco Petry,Director
52477,Alien Cargo,1999,0.0,0.0,Mark Haber,Director
210842,WNUF Halloween Special,2013,0.0,0.0,Chris LaMartina,Director
176085,White Reindeer,2013,0.0,0.0,Zach Clark,Director
174358,Red Obsession,2013,0.0,0.0,Warwick Ross,Director
228407,Snow on the Pines,2013,0.0,0.0,پیمان معادی,Director
398452,The Wooden Bridge,2012,0.0,0.0,Mehdi Karampoor,Director
174928,Carmen,1918,0.0,0.0,Ernst Lubitsch,Director
328069,The Glass Agency,1999,0.0,0.0,Ebrahim Hatamikia,Director
25583,Wonderful and Loved by All,2007,0.0,0.0,Hannes Holm,Director
186929,Borgman,2013,0.0,0.0,Alex van Warmerdam,Director
58515,The Lost Thing,2010,0.0,0.0,Shaun Tan,Director
46445,Buddy goes West,1981,0.0,0.0,Michele Lupo,Director
54277,Zatôichi's Cane Sword,1967,0.0,0.0,Kimiyoshi Yasuda,Director
225747,Vendetta,2013,0.0,0.0,Stephen Reynolds,Director
185267,The Human Race,2013,0.0,567000.0,Paul Hough,Director
119278,Smiley,2012,0.0,0.0,Michael J. Gallagher,Director
25707,Dot.Kill,2005,0.0,0.0,John Irvin,Director
328631,Not Bad for a Human,1977,0.0,0.0,Rauni Mollberg,Director
211233,The Hijack That Went South,2013,532269.0,1800000.0,Aleksi Mäkelä,Director
84283,I Am Not a Hipster,2013,0.0,0.0,Destin Cretton,Director
69406,Rio Sex Comedy,2010,0.0,0.0,Jonathan Nossiter,Director
171910,I Am Divine,2013,0.0,0.0,Jeffrey Schwarz,Director
229296,Justin Bieber's Believe,2013,0.0,0.0,Jon M. Chu,Director
230864,Marvin Hamlisch: What He Did For Love,2013,0.0,0.0,Dori Berinstein,Director
171698,The Citizen,2012,0.0,0.0,Sam Kadi,Director
35076,The Botany of Desire,2009,0.0,0.0,Michael Schwarz,Director
30077,By the People: The Election of Barack Obama,2009,0.0,0.0,Amy Rice,Director
240629,The Class of '92,2013,0.0,0.0,Benjamin Turner,Director
115283,A.C.O.D.,2013,175705.0,0.0,Stu Zicherman,Director
66469,Dream Machine,1991,0.0,0.0,Lyman Dayton,Director
32616,Swing,2002,0.0,0.0,Tony Gatlif,Director
36671,B.T.K.,2008,0.0,0.0,Michael Feifer,Director
81462,Short Eyes,1977,0.0,0.0,Robert M. Young,Director
13632,MacGyver: Trail to Doomsday,1994,0.0,0.0,Charles Correll,Director
76127,Vegucated,2011,0.0,0.0,Marisa Miller Wolfson,Director
41932,Easy Wheels,1989,0.0,0.0,David O'Malley,Director
54229,Cold Trail,2006,0.0,0.0,Björn Br. Björnsson,Director
15826,Restless Souls,2005,0.0,0.0,Martin Schmidt,Director
40593,Goliath Awaits,1981,0.0,0.0,Kevin Connor,Director
37488,Hit Man,1972,0.0,0.0,George Armitage,Director
72091,Voyage to the Prehistoric Planet,1965,0.0,0.0,Curtis Harrington,Director
158232,Greenwich Village: Music That Defined a Generation,2013,0.0,0.0,Laura Archibald,Director
48734,Liberty,1929,0.0,0.0,Leo McCarey,Director
14432,The Secret,2007,0.0,0.0,Vincent Pérez,Director
124623,I Know That Voice,2013,0.0,0.0,Lawrence Shapiro,Director
39516,The Fallen,2004,0.0,0.0,Ari Taub,Director
53389,Trader Games,2010,0.0,0.0,Fabrice Genestal,Director
206183,Bad Karma,2002,0.0,0.0,John Hough,Director
122796,Bad Karma,2012,0.0,0.0,Suri Krishnamma,Director
317246,Bandidos,1991,0.0,0.0,Luis Estrada,Director
153158,Underdogs,2013,24000000.0,22000000.0,Juan José Campanella,Director
56965,Dirty Movie,2011,0.0,1150000.0,Christopher Meloni,Director
243531,Freezer,2014,0.0,0.0,Mikael Salomon,Director
290075,Modern Boy,2008,0.0,0.0,Jung Ji-woo ,Director
95410,The Texican,1966,0.0,0.0,Lesley Selander,Director
177945,"Like Father, Like Son",2013,19978961.0,0.0,Hirokazu Koreeda,Director
83896,Sand Sharks,2011,0.0,0.0,Mark Atkins,Director
277809,Massacre Canyon,1954,0.0,0.0,Fred F. Sears,Director
79690,J.J. Cale - To Tulsa And Back (On tour with J.J. Cale),2006,0.0,0.0,Jörg Bundschuh,Director
170399,Grand Isle,1991,0.0,0.0,Mary Lambert,Director
24671,River Queen,2005,0.0,0.0,Vincent Ward,Director
173467,Milius,2013,0.0,0.0,Joey Figueroa,Director
4949,A Time for Killing,1967,0.0,2000000.0,Phil Karlson,Director
27093,Close to Leo,2002,0.0,0.0,Christophe Honoré,Director
225235,The Geographer Drank His Globe Away,2013,4037782.0,0.0,Aleksandr Veledinskiy,Director
16076,Screwed in Tallinn,1999,0.0,0.0,Tomas Alfredson,Director
63206,Starz Inside: Fantastic Flesh,2008,0.0,0.0,Kevin VanHook,Director
71847,Fast Food,1989,0.0,0.0,Michael A. Simpson,Director
152206,National Lampoon's Favorite Deadly Sins,1995,0.0,0.0,Denis Leary,Director
173480,The Other Shore,2013,0.0,0.0,Timothy Wheeler,Director
206408,Chinese Puzzle,2013,0.0,0.0,Cédric Klapisch,Director
73554,The Raven,2006,0.0,0.0,Ulli Lommel,Director
145059,There's Only One Sun,2007,0.0,0.0,Wong Kar-wai,Director
63954,Honest Man: The Life of R. Budd Dwyer,2010,0.0,0.0,James Dirschberger,Director
113594,A Turtle’s Tale 2: Sammy’s Escape From Paradise,2012,0.0,0.0,Ben Stassen,Director
60140,Allotment Wives,1945,0.0,0.0,William Nigh,Director
75507,Dragon Crusaders,2011,0.0,0.0,Mark Atkins,Director
303296,M for Mother,2006,0.0,0.0,Rasool Mollagholi Poor,Director
110391,Rhino Season,2012,0.0,0.0,Bahman Ghobadi,Director
75404,The Lizard,2004,0.0,0.0,Kamal Tabrizi,Director
173340,Lovers and Lollipops,1956,0.0,0.0,Morris Engel,Director
121498,Creep Van,2012,0.0,0.0,Scott W. Mckinlay,Director
159002,Cutie and the Boxer,2013,0.0,0.0,Zachary Heinzerling,Director
140174,Rise of the Zombies,2012,0.0,0.0,Nick Lyon,Director
211024,At Berkeley,2013,0.0,0.0,Frederick Wiseman,Director
168530,Ride Along,2014,153997819.0,25000000.0,Tim Story,Director
84971,Penguin Pool Murder,1932,0.0,0.0,George Archainbaud,Director
81867,Breakaway,2011,0.0,0.0,Robert Lieberman,Director
20305,Nukes in Space,1999,0.0,0.0,Peter Kuran,Director
137094,Jack Ryan: Shadow Recruit,2014,50549107.0,60000000.0,Kenneth Branagh,Director
15494,Starflight: The Plane That Couldn't Land,1983,0.0,0.0,Jerry Jameson,Director
240916,Reasonable Doubt,2014,0.0,8000000.0,Peter Howitt,Director
54642,Heavy Metal Parking Lot,1986,0.0,0.0,Jeff Krulik,Director
91052,18 Years Old and Rising,2011,0.0,0.0,Frédéric Louf,Director
221667,Saint Laurent,2014,0.0,0.0,Bertrand Bonello,Director
182972,Cargo,2013,0.0,0.0,Ben Howling,Director
95943,The Road to Ruin,1934,0.0,0.0,Dorothy Davenport,Director
102207,HOUBA! On the Trail of the Marsupilami,2012,48600000.0,50000000.0,Alain Chabat,Director
242661,Not My Day,2014,0.0,0.0,Peter Thorwarth,Director
163875,Into the Mind,2013,0.0,0.0,Eric Crosland,Director
19551,Shadow Puppets,2007,0.0,2000000.0,Michael Winnick,Director
2442,The Final Cut,1996,551281.0,0.0,Roger Christian,Director
101352,L'Antisémite,2012,0.0,90000.0,Dieudonné M'bala M'bala,Director
59145,The Assault,2010,0.0,0.0,Julien Leclercq,Director
135855,Dirty Pictures,2000,0.0,0.0,Frank Pierson,Director
88293,American Scary,2006,0.0,0.0,John E. Hudgens,Director
37351,The Mystery of the Yellow Room,2003,0.0,0.0,Bruno Podalydès,Director
61663,Why Not Me?,1999,0.0,0.0,Stéphane Giusti,Director
164353,Weddings and Babies,1958,0.0,0.0,Morris Engel,Director
297560,Το Ξύλο Βγήκε Από Τον Παράδεισο,1959,0.0,0.0,Alekos Sakellarios,Director
266549,"My Daughter, the Socialist",1966,0.0,0.0,Alekos Sakellarios,Director
134096,Two Plus Two,2012,0.0,0.0,Diego Kaplan,Director
138977,Hello Herman,2012,0.0,1500000.0,Michelle Danner,Director
109259,Blume In Love,1973,0.0,0.0,Paul Mazursky,Director
89445,Eggshells,1969,0.0,100000.0,Tobe Hooper,Director
75020,Gag,2006,0.0,0.0,Scott W. Mckinlay,Director
156965,Concussion,2013,0.0,0.0,Stacie Passon,Director
71622,Atrocious,2010,0.0,0.0,Fernando Barreda Luna,Director
11188,Curse of the Ring,2004,0.0,23000000.0,Uli Edel,Director
288526,The Auntie from Chicago,1957,0.0,0.0,Alekos Sakellarios,Director
72872,Forever Hardcore: The Documentary,2005,0.0,0.0,Jeremy Borash,Director
25003,Friends of God: A Road Trip with Alexandra Pelosi,2007,0.0,0.0,Alexandra Pelosi,Director
60976,The Fourth World War,2003,0.0,0.0,Rick Rowley,Director
52150,Zincirbozan,2007,0.0,0.0,Atıl Inaç,Director
78308,Blood Runs Cold,2011,0.0,5000.0,Sonny Laguna,Director
114638,True Confession,1937,0.0,0.0,Wesley Ruggles,Director
174671,Dark Touch,2013,0.0,0.0,Marina de Van,Director
157384,Mother of George,2013,0.0,0.0,Andrew Dosunmu,Director
136727,Of Snails and Men,2012,0.0,0.0,Tudor Giurgiu,Director
56647,Cousinhood,2011,0.0,0.0,Daniel Sánchez Arévalo,Director
21073,The Goebbels Experiment,2005,0.0,0.0,Lutz Hachmeister,Director
104710,Catastroika,2012,0.0,0.0,Katerina Kitidi,Director
92834,Vizontele Tuuba,2004,13954476.0,3000000.0,Yılmaz Erdoğan,Director
173465,Medora,2013,0.0,0.0,Davy Rothbart,Director
19199,Rampage at Apache Wells,1965,0.0,0.0,Harald Philipp,Director
126319,Ernest & Celestine,2012,8109160.0,12516654.0,Stéphane Aubier,Director
111421,Wyoming Renegades,1954,0.0,0.0,Fred F. Sears,Director
57680,The Simple Life Of Noah Dearborn,1999,0.0,0.0,Gregg Champion,Director
69746,The String,2009,0.0,0.0,Mehdi Ben Attia,Director
222911,The Monkey's Paw,2013,0.0,0.0,Brett Simmons,Director
250769,Mitt,2014,0.0,0.0,Greg Whiteley,Director
184846,Dear Mr. Watterson,2013,0.0,0.0,Joel Allen Schroeder,Director
84690,Oxy-Morons,2011,0.0,3500000.0,Johnny Hickey,Director
36075,Splatter: Naked Blood,1996,0.0,0.0,Hisayasu Satô,Director
117773,Frozen Assets,1992,0.0,0.0,George T. Miller,Director
78239,Full Eclipse,1993,0.0,0.0,Anthony Hickox,Director
76268,My Son,2006,0.0,0.0,Martial Fougeron,Director
100409,Over Your Cities Grass Will Grow,2011,0.0,0.0,Sophie Fiennes,Director
207769,Banshee Chapter,2013,0.0,950000.0,Blair Erickson,Director
137968,Drift,2013,0.0,11000000.0,Morgan O'Neill,Director
12758,Beyond the Law,1968,0.0,0.0,Giorgio Stegani,Director
104067,America,1924,0.0,0.0,D.W. Griffith,Director
173185,It Boy,2013,0.0,0.0,David Moreau,Director
81657,The Redemption of General Butt Naked,2011,0.0,0.0,Daniele Anastasion,Director
