id,companies,revenue
16387,"British Lion Films,AARU Productions",0.0
33390,Twentieth Century Fox Film Corporation,0.0
33391,Fox Film Corporation,0.0
39062,"Universal Pictures,Morgan Creek Productions",715.0
109600,Merchant Ivory Productions,0.0
40709,A-1 Kino Video,0.0
48202,Roger Corman Productions,0.0
71723,Nikkatsu,0.0
34078,"American International Pictures (AIP),Madera Productions",0.0
35253,National Film Board of Canada (NFB),0.0
68734,"GK Films,Warner Bros.,Smokehouse Pictures",232324128.0
86838,"Blueprint Pictures,CBS Films,British Film Institute (BFI),Film4",19422261.0
79697,"Michael De Luca Productions,Vandalia Films",175706.0
134371,"Cinema Vehicle Services,Atlas 2 Productions",0.0
109843,"BBC Films,Gunslinger,Film London,Microwave Film,Aimimage Productions",0.0
84306,"Tom Sawyer Entertainment,BCDF Pictures",327345.0
40075,Filmirage,0.0
39779,Ross Hunter Productions Inc.,0.0
116463,Active Entertainment,0.0
99579,"Les Films du Lendemain,GMT Productions",0.0
72391,"Regency Enterprises,20th Century Fox Home Entertainment",0.0
84284,"British Broadcasting Corporation (BBC),Zweites Deutsches Fernsehen (ZDF),Louverture Films,Vrijzinnig Protestantse Radio Omroep (VPRO),NHK Enterprises,Independent Television Service (ITVS),Special Broadcasting Service (SBS),Al Jazeera Documentary Channel,Charlotte Street Films",0.0
18112,InterPositive Media,0.0
105210,Filmmakers,0.0
89723,Twentieth Century Fox Film Corporation,0.0
57089,HW Two,13521829.0
75736,"Benaroya Pictures,Emmett/Furla Films,Waterfall Media,Sakonnet Capital Partners,Annapurna Productions",0.0
202973,CBS Entertainment Productions,0.0
27543,Robert Stillman Productions,0.0
122928,RabbitBandini Productions,0.0
108512,"Shôchiku Eiga,Sozosha",0.0
149190,"Titanus,Labor Film",0.0
50950,Sveriges Radio,0.0
98303,"Viacom Productions,Patricia Clifford Productions,Once and Future Films",0.0
55327,"Arte,ZDF/Arte,Morag Loves Company,Avanti Media",0.0
32904,"Abbott Vision,Chump Films,Dan McCulloch Productions",0.0
50845,"France 2 Cinéma,Hérodiade",0.0
95508,Nikkatsu,0.0
91122,Duck Farm Films,0.0
80280,Filmax,10158000.0
110525,Twentieth Century Fox Film Corporation,0.0
117691,"Anurag Kashyap Films,Jar Pictures",4100000.0
27480,"Australian Film Finance Corporation,South Australian Film Corporation,Last Ride,Film Victoria,Talk Films",0.0
82618,Pantelion Films,0.0
99770,"France 2 Cinéma,France 3 Cinéma,Lucky Red,Wild Bunch,Octagon Films,Fidélité Films,France Télévision,Morena Films,Scope Pictures,Orange Cinéma Séries,Région Wallone,Cinetotal,Les Editions Albert René,Saint Sébastien Froissart,Stunt Bros,Bruxelles Capitale",0.0
72479,Warner Bros.,0.0
106016,RKO Radio Pictures,0.0
43172,RKO Radio Pictures,0.0
60985,"Lolafilms,Sogepaq,Creativos Asociados de Radio y Televisión (CARTEL)",3777141.0
49846,Equinoxe Productions,0.0
97690,Luminant Media,0.0
82485,"Dark Castle Entertainment,After Dark Films,Autonomous Films,Signature Entertainment,Bettis Productions Limited,Curtis Productions,The Fyzz Facility Limited",0.0
9736,"StudioCanal,ICE3,France 2 Cinéma",0.0
82990,"Paramount Pictures,Blumhouse Productions,Room 101,Solana Films",142817992.0
135161,"Studio Filmowe Kadr,Kino Świat (koprodukcja),Silesia Film (coprodukcja),Chimney Pot, The (koprodukcja),Polski Instytut Sztuki Filmowej (finansowanie)",0.0
59897,"TriStar Pictures,ITC Entertainment",10530000.0
99650,Fine & Mellow Productions,0.0
121823,Huayi Brothers,0.0
66893,"Titanus,Labor Film",0.0
98066,"Blumhouse Productions,Automatik Entertainment,Duck Attack Films",0.0
86759,Hollywood Media Bridge,0.0
75244,Kwai River,0.0
48770,"First Floor Features,Cine II CV",0.0
94348,Summit Entertainment,30353232.0
84172,Drafthouse Films,0.0
83542,"Anarchos Productions,X-Filme Creative Pool,Ascension Pictures,ARD Degeto Film,Cloud Atlas Productions,Five Drops,Media Asia Group,Dreams of Dragon Picture",130482868.0
17216,Inscription Films,0.0
85741,Pyramide Productions,0.0
133557,"Home Box Office (HBO),British Broadcasting Corporation (BBC),Moonlighting Films",0.0
17375,Believe Entertainment,0.0
61012,"Davis-Films,Konami Corporation Ltd.",52302796.0
26233,360 Pictures,0.0
24863,RKO Radio Pictures,0.0
149763,"Warner Bros.,NFP Marketing & Distribution,NFP,NFP media rights,Neue Film Produktion (NFP)",0.0
86983,"Filmlance International AB,Film i Väst",0.0
41530,"Zentropa Entertainments,Det Danske Filminstitut,Eurimages",0.0
37635,"United Artists,Chester Erskine Productions",0.0
174946,Thomas H. Ince Corporation,0.0
72245,Perfect World Pictures,0.0
128158,"ARTE France Cinéma,Studio 37,The Film,Razor Film Produktion",148671.0
82684,"Fox 2000 Pictures,Walden Media",0.0
87826,"Columbia Pictures,Happy Madison Productions,Broken Road Productions",73100172.0
262988,"Turner Classic Movies (TCM),Lorac Productions",0.0
127756,Hitman's Run Productions,0.0
126797,Screen Australia,0.0
64689,"Plan B Entertainment,1984 Private Defense Contractors,Annapurna Pictures,Inferno Entertainment,Chockstone Pictures",37930465.0
84287,"A&E IndieFilms,Film4,Protagonist Pictures,Randy Murray Productions,24 Seven Productions,RAW",0.0
113947,"Rhino Films,Such Much Films",9138338.0
56558,Twentieth Century Fox Film Corporation,0.0
88912,Stanley Kramer Productions,0.0
39814,"BBC Films,Hoax Films,Northwest Vision and Media,Digital Departures,The Liverpool Culture Company",0.0
65049,Mirisch Films,0.0
128248,"Element Pictures,Irish Film Board",0.0
128639,"Showcase Entertaiment Inc.,Fatal Glimpse Inc.",0.0
71730,"Somerset Film Productions,Cine-Funds Limited",0.0
84341,Super Crispy Entertainment,376597.0
24385,Atlantic Pictures,0.0
13078,"Forensic Films,Upload Films,O.D.D. Entertainment,Rebel Films",44852.0
82690,Walt Disney Animation Studios,471222889.0
47878,"Lorimar Productions,Northstar International",946461.0
82693,The Weinstein Company,205738714.0
87502,"Paramount Pictures,Parkes/MacDonald Productions,ImageMovers",161772375.0
84170,"Guy DVD Films,Alegria Productions,Burnat Films",0.0
96724,"Universal Pictures,Focus Features,Working Title Films",68929150.0
87827,"Ingenious Film Partners,Ingenious Media,Dune Entertainment,Fox 2000 Pictures,Big Screen Productions,Haishang Films",609016565.0
74545,RKO Radio Pictures,0.0
84226,"Preferred Content,Faction M,Guy A. Danella Productions",0.0
97430,"Arcade Pictures,Iron Fists",15608545.0
84194,BXR Productions,0.0
125623,"France 3 Cinéma,Cité-Films,Rapsodie Production",0.0
118957,"Pictures in Paradise,Screen Australia,Media Development Authority (MDA),Screen Queensland,Bait Productions,Story Bridge Films,Blackmagic Design Films",0.0
46429,Boundless Pictures,0.0
45961,Off Hollywood Pictures,0.0
26405,"Group W,NLT",0.0
82631,"Gran Via Productions,Walden Media,Lemodeln Model & Talent Agency",5310554.0
123105,"Automatik Entertainment,Hydraulx,Baltimore Pictures",30668.0
133458,"Filmpool Nord,Sonet Film,Svensk Filmindustri (SF)",0.0
35683,"3rd Street Pictures,Third Street Pictures",0.0
286267,Eloseppo,0.0
135647,"LD Entertainment,Mark Gordon Productions",0.0
105531,RCR Media Group,0.0
121879,Opening Night Productions,1562546.0
13391,"Tokyo Broadcasting System (TBS),Avex Entertainment,Shochiku Company,Shogakukan Production,Oxybot,Yahoo Japan,Shogakukan,CCRE",0.0
79070,"Procirep,Canal+,Film Fund Luxembourg,Centre National de la Cinématographie (CNC),Media Programme of the European Community,Ciné+",3358.0
110540,RKO Radio Pictures,0.0
77878,"Mars Distribution,Left Bank Pictures,Canal+,Backup Films,France2 Cinéma,France Télévision,EuropaCorp.,Coficup,Siam Movies",3759582.0
88564,Mosfilm,0.0
14720,SND,0.0
127493,"Saturn Films,Nu Image Films,Millennium Films",2106557.0
86837,"Les Films du Losange,Wega Film,X-Filme Creative Pool",29844753.0
98631,"GAGA,Kodansha,Studio Three",0.0
95808,Rescued Media,0.0
62580,"TF1 Films Production,Canal+,CinéCinéma,Pathé,A.S. Films,Banque Postale Image 4,Région Provence-Alpes-Côte d'Azur,Cinémage 5,Cofimage 22,Banque Populaire Images 11,Uni Étoile 8,Zack Films",0.0
20528,"Toho Company,Mifune Productions Co. Ltd.",0.0
73646,"Corus Entertainment,Rampage Entertainment Inc.,Accusatory Productions Inc.,",0.0
40343,"Canadian Film Development Corporation (CFDC),Quadrant Films,DAL Arts,Famous Players",0.0
65851,Paradise F.X. Corp.,0.0
19794,"Grand Army Entertainment,Plum Pictures,Millennium Films,Overnight Films,Nu Image / Millennium Films,Latitude Films",0.0
114606,Tea Shop & Film Company,0.0
84166,Oscilloscope Laboratories,0.0
52001,"Sigma Films Ltd.,Irish Film Board,Blinder Films",0.0
121602,Huaxia Film Distribution Company,0.0
78049,"Alphaville Films,Misher Films,Universal 1440 Entertainment,Sommers Company, The,A Grand Elephant",0.0
12594,"Artisan Entertainment,CTV International",0.0
80215,BlinkWorks Media,0.0
123025,"DC Comics,Warner Bros. Animation,Warner Premiere,DC Entertainment",0.0
121793,"France 2 Cinéma,Centre National de la Cinématographie,Cofinova 8,K.G Productions",0.0
43652,"Tradewind Pictures,Relevant Film",0.0
82911,"Cinema Gypsy Productions,HBO Films,The Stevens Company,Ostar Productions,The Annenberg Public Policy Center of the University of Pennsylvania",0.0
45585,"La Parti Productions,OXB Productions,Les Armateurs",0.0
72976,"DreamWorks,Amblin Entertainment,Twentieth Century Fox Film Corporation,Dune Entertainment,The Kennedy/Marshall Company,Participant Media,Reliance Entertainment",275293450.0
135708,"Muskat Filmed Properties,Troop 41 Productions",0.0
137429,"First National Pictures,Warner Bros.",0.0
53354,Delante Films,0.0
68280,"StudioCanal,Rhône-Alpes Cinéma,France 2 Cinéma,Alter Films",0.0
110253,Metro-Goldwyn-Mayer (MGM),0.0
73935,"Lucky Monkey Pictures,Red Hour Films",0.0
37343,"Hammer Film Productions,BLC Films,Woodpecker Films",0.0
91549,Irish Film Board,3838.0
84288,"Canal+,Chain Camera Pictures,ITVS,Rise Films,Girls' Club Entertainment,Fork Films,Cuomo Cole Productions",0.0
51956,Metro-Goldwyn-Mayer (MGM),0.0
50620,"Summit Entertainment,Sunswept Entertainment,Temple Hill Entertainment",829000000.0
120676,Metro-Goldwyn-Mayer (MGM),0.0
82099,"Johnson Production Group,Tim Johnson Productions",0.0
16276,"Les Films Manuel Munz,TPS Star,TF1 International,France 3 (FR 3),Région Ile-de-France,France 2 (FR2),Gam Films",0.0
63172,UZ Productions,0.0
59517,Central Independent Television,0.0
58547,"Anchor Bay Films,Temple Hill Entertainment,Boss Media,33andOut Productions,Iron Horse Entertainment (II)",201146.0
84323,"Dolly Hall Productions,NYRA Productions",0.0
60747,"Contrafilm,FilmDistrict",44806783.0
81188,DreamWorks Animation,306941670.0
45314,"Seafarers International Union, Atlantic & Gulf Coast District, American Federation of Labor,Lester Cooper Productions,Pietrzak Filmways",0.0
59434,"Compagnia Cinematografica Mondiale (CCM),Cité Films",0.0
25746,"Strand Releasing,Asahi Broadcasting,Shôchiku Eiga,Tokyo FM Broadcasting Co.,Yahoo Japan,Eisei Gekijo,TV Asahi,Sumitomo Corporation,The Yomiuri Shimbun,Hakuhodo DY Media Partners",0.0
49363,"Toho Company,Mifune Productions Co. Ltd.",0.0
13678,"Sofica Valor 6,MC4 Productions,TF1 Films Production,Canal+,Pandora,Office national du film du Canada (ONF),Mikado Film,Fondation Gaz de France,Sogécinéma",0.0
62012,BAC Films,0.0
13728,"France 2 Cinéma,Eskwad,Union Générale Cinématographique (UGC),Contre Prod,Caroline Films",0.0
101519,"Indomina Productions,Keel Films,Pinewood Studios",0.0
22969,London Film Productions,0.0
50675,"First National Pictures,Warner Bros.",0.0
32070,"Seven Arts Productions,Hammer Film Productions",0.0
114958,"Unstoppable Entertainment,Medient Studios,Big Yellow Films",0.0
97614,"StudioCanal,Mutual Film Company,2929 Productions,Magnolia Pictures,Madhouse Entertainment",66351.0
16277,Mascaret Films,0.0
98536,"Warner Bros.,The Vitaphone Corporation",0.0
245984,Warner Bros.,0.0
190407,Metro-Goldwyn-Mayer,0.0
83098,Metro-Goldwyn-Mayer (MGM),0.0
185147,Liger Films,0.0
129609,Shochiku Company,0.0
30998,"Phoenician Films,El Dorado Pictures",0.0
43363,Metro-Goldwyn-Mayer (MGM),0.0
51389,Metro-Goldwyn-Mayer (MGM),0.0
249264,Metro-Goldwyn-Mayer (MGM),0.0
16016,"Nordisk Film,A. Film,ntc",0.0
102780,"Irish Film Board,Lipsync Productions,Number 9 Films,Demarest Films,Parallel Film Productions,WestEnd Films",89237.0
112136,Buzz Kill,0.0
119431,"343 Industries,Microsoft Studios,Laskey Productions",0.0
85446,Summit Entertainment,140470746.0
89702,Metro-Goldwyn-Mayer (MGM),0.0
62069,"Film i Väst,Anagram Produktion",0.0
70584,"Neo Art & Logic,Dimension Films,Dimension Extreme,Puzzlebox Films",0.0
135313,"Turner Classic Movies (TCM),Kurtti-Pellerin",0.0
24409,Paradigm Pictures,0.0
62720,"Warner Bros.,Thomson Productions",0.0
75204,"Capelight Pictures,Al!ve AG",0.0
48161,Film Fund FUZZ,0.0
82781,Line by Line Productions,0.0
144784,RKO Radio Pictures,0.0
38716,Twentieth Century Fox Film Corporation,0.0
130002,"Florentine Films,WETA",0.0
53778,"Synthetic Pictures,Spectral Alchemy",0.0
80440,"Wild Bunch,Rectangle Productions,Faro Film (II)",0.0
185934,Strand Productions,0.0
229610,RKO Radio Pictures,0.0
18666,Lo Wei Motion Picture Company,0.0
40829,"Lo Wei Motion Picture Company,Toei Central Films",0.0
46114,United Enterprise (H.K.) Corp.,0.0
4311,PECF,0.0
33360,Gaumont International,0.0
10792,"Gaumont,Société Française de Production (SFP)",0.0
70863,Darknight Pictures,0.0
82708,"Südwestrundfunk,Dor Film Produktionsgesellschaft GmbH,Degeto Film,RBB,Amrion,ZDF/Arte",0.0
143800,"Topkapi Film,Apple Film Productions",0.0
140420,"Walt Disney Pictures,Walt Disney Animation Studios",0.0
18758,Lo Wei Motion Picture Company,0.0
18735,Lo Wei Motion Picture Company,0.0
19274,Lung Cheung Company Limited,0.0
46124,Lo Wei Motion Picture Company,0.0
18867,Lo Wei Motion Picture Company,0.0
220106,"CinéCinéma,HPG Production,game productions",0.0
26152,"Wild Bunch,TF1 Films Production,Produire à Paris,Télégraphe",0.0
13679,"Les Armateurs,Armada Films",0.0
232005,British Broadcasting Corporation (BBC),0.0
94380,Amber Lamps,0.0
49522,"BBC Films,Screen West Midlands,Mirrorball Films",0.0
125504,"Hollywood Media Bridge,Warner Premiere,Telvan Productions,Digital Diva Films Canada",0.0
38425,Cheung Ming Film,0.0
18741,"Golden Harvest Company Ltd.,Lo Wei Motion Picture Company",0.0
91333,"NGN Productions,Nasser Group, North,Caliber Media Company",0.0
98545,Atlas Film,539896.0
152795,"Pandora Filmproduktion,Entre Chien et Loup,Opus Film,Bridgit Folman Film Gang,Paul Thiltges Distributions,Liverpool",455815.0
294261,Home Box Office (HBO),0.0
139325,El Mall,0.0
112336,"Fox Searchlight Pictures,Ingenious Media,Dune Entertainment,Cold Spring Pictures,The Montecito Picture Company,Big Screen Productions,Prana Studios",23570541.0
96821,Kaos Cinematografica,0.0
93289,"Gaumont International,alain poire",0.0
83389,"Studio Ghibli,The Yomiuri Shimbun,Hakuhodo DY Media Partners,Mitsubishi,KDDI Corporation,Lawson,Gkids",0.0
71883,"Madhouse,Tohokushinsha Film",0.0
259292,"RKO Radio Pictures,William Keighley Productions",0.0
43157,Twentieth Century Fox Film Corporation,0.0
97598,Metro-Goldwyn-Mayer (MGM),0.0
55615,AIC,0.0
61591,"Aniplex,Dentsu,A-1 Pictures",0.0
25539,Golden Harvest Company,0.0
44594,"Prospect Pictures,Corner Store Entertainment,Far Hills Pictures,Stick 'N' Stone Productions",0.0
135225,"Taska Film,Solar Films inc.",0.0
85525,Jeonwonsa Film,11.0
10044,"Golden Harvest Company,Golden Way Films Ltd.",0.0
18707,"Golden Harvest Company,Paragon Films Ltd.,Bojon Films Company Ltd.",0.0
125409,"London Weekend Television (LWT),A&E Television Networks",0.0
81850,"Shueisha,Tokyo Movie Shinsha (TMS)",0.0
34280,"Les Productions Artistes Associés,Les Films 13,Les Films Ariane,Produzioni Europee Associati (PEA)",0.0
146405,Hallmark,0.0
76349,Variance Films,108348.0
36960,"Echo Bridge Entertainment,3210 Films,Badalucco Productions",0.0
37032,Shaw Brothers,0.0
81179,Snow Globe Productions,0.0
147829,Metro-Goldwyn-Mayer (MGM),0.0
88284,"Schramm Film Koerner & Weber,Zweites Deutsches Fernsehen (ZDF),ARTE",4129250.0
38769,Twentieth Century Fox Film Corporation,0.0
200447,"United Artists,Edward Small Productions",0.0
77012,Twentieth Century Fox Film Corporation,0.0
49051,"WingNut Films,New Line Cinema,Warner Bros. Pictures,Metro-Goldwyn-Mayer (MGM)",1021103568.0
35038,Grand March Movie Production Company Ltd.,0.0
20811,"Film Workshop,Golden Harvest Productions",8096542.0
10852,Golden Harvest Company,0.0
127916,Marlboro Road Gang Productions,0.0
87504,"Daybreak Pictures,Free Range Films",8887603.0
84305,"Likely Story,Random Films,Focus Features",1576687.0
48599,Filmové Studio Barrandov,0.0
18725,Dimension Films,0.0
10620,"China Star Entertainment,Win's Entertainment Ltd.",0.0
10616,"China Star Entertainment,Win's Entertainment Ltd.,Flea Market",0.0
411432,"Golden Tripod Film Co., Hong Kong",0.0
40004,"SND,TF1 Films Production,TPS Star",0.0
63481,"Renn Productions,Les Films Christian Fechner,AMLF",0.0
40722,"I Lied About Everything Picture,How To Productions",0.0
80717,"Instituto Nacional de Cine y Artes Audiovisuales (INCAA),Agência Nacional do Cinema (ANCINE),Wood Producciones S.A.,Maíz Producciones",0.0
76609,"France 2 Cinéma,UGC Images,Studio 37,Nord-Ouest Productions",0.0
8941,"Angoa-Agicoa,Procirep,Canal+,CinéCinéma,Région Ile-de-France,Cinémage 2,Les Films Pelléas,Centre National de la Cinématographie (CNC),Media Programme of the European Community,La Banque postale Image",0.0
117629,"Lama Films,United King Films",116207.0
76800,"Last Rites of Joe May, The,Steppenwolf Films",0.0
147590,Go Go Film Productions,0.0
138357,Metro-Goldwyn-Mayer (MGM),0.0
65515,"Mainstay Productions,Matthew Reese Films",0.0
127501,UTV Motion Pictures,2804874.0
97630,"Columbia Pictures,Annapurna Pictures,First Light Production",132820716.0
97989,CinemaScópio,0.0
84185,"Diamond Docs,Exposure",1328467.0
125490,"Alliance Films,Telefilm Canada,TF1 International",0.0
160,Lumière,0.0
37653,"Renn Productions,Prima Films,Canal+",0.0
26656,Generator Entertainment,0.0
121147,"Broken Lizard Industries,ATG Productions,Matthew Pritzker Films",0.0
84636,"Albina Productions S.a.r.l.,Office de Radiodiffusion Télévision Française (ORTF)",0.0
122336,Kadokawa Pictures,0.0
139567,"Industry Entertainment,Grindstone Entertainment Group,Cheetah Vision,Mandalay Vision,Paradox Entertainment,Emmett/Furla Films,Envision Entertainment,Knightsbridge Entertainment",4636169.0
82654,Summit Entertainment,116980662.0
16221,Toho Company,0.0
96648,"Vertigo Entertainment,Artémis Productions,Marquis Productions",0.0
38414,"France 2 Cinéma,Hachette Première,M6 Films,Little Bear",0.0
19099,"Bac Films,Canal+,Région Ile-de-France,France 2 Cinéma",0.0
83186,Realitism,0.0
84354,Fabula,0.0
85542,"Revolution Films,Head Gear Films,Film i Väst",0.0
44560,"Emperor Motion Pictures,Huayi Brothers,Media Asia Films,China Film Group Corporation (CFGC)",0.0
116979,"Envision Media Arts,RGB Productions",0.0
66722,"Warner Bros. Television,Turner Network Television (TNT)",0.0
46280,"Eurimages,Integral Film,Filmförderung Hamburg,Les Films du Veyrier,Canal+,Région Ile-de-France,Tapioca Films,Centre National de la Cinématographie (CNC),Bureau, The",0.0
28733,Erica Productions Inc.,0.0
84187,"Glass Eye Pix,Greyshack Films,Rough House Pictures",0.0
27116,"Geiselgasteig Film,Gloria Films,Barnabe",0.0
77875,"Evil Twins,Eclectic pictures,Millennium Films",0.0
43268,Twentieth Century Fox Film Corporation,0.0
13471,"Orly Films,Canal+,CinéCinéma,Pathé,Source Films",0.0
82687,"Paramount Pictures,Skydance Productions",41863726.0
29722,"Mid-Atlantic Film,Ares Production,Société Nouvelle de Cinématographie (SNC)",0.0
84333,"Instinctive Film,Gilbert Films,Enumerated Pictures",0.0
75780,"Paramount Pictures,Mutual Film Company,Skydance Productions,TC Productions",218340595.0
68718,"Columbia Pictures,The Weinstein Company",425368238.0
89492,Apatow Productions,88058786.0
99106,"Cine Films,Prerna Films,Ramsay Productions",0.0
41153,Dirk Productions Ltd.,0.0
42532,Bing Crosby Productions,0.0
70410,Hachette-Fox Productions,0.0
64876,Toei Tokyo,0.0
44470,"Doublesteen Productions,David M. Goldstein Productions",0.0
94352,Reel FX Creative Studios,34153101.0
80278,"Summit Entertainment,Telecinco Cinema,Apaches Entertainment,Canal+ España,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),Institut Valenciã de Cinematografia (IVAC),Mediaset España,La Trini,Generalitat Valenciana",180274123.0
86778,American Broadcasting Company (ABC),0.0
82695,"Universal Pictures,Relativity Media,CAMERON MACKINTOSH,Working Title Films",441809770.0
39987,Cine Lu.Ce.,0.0
114104,"Warner Bros.,Gina Production",0.0
87440,"Permut Presentations,Camellia Entertainment,Evil Media Empire,Inphenate",22930.0
151870,2 Player Productions,0.0
44732,"Film Afrika Worldwide,Von Zerneck Sertner Films",0.0
16315,Campfire LLC,0.0
78550,Universal Pictures,0.0
30587,Comedy Central,0.0
128270,Paramount Vantage,610792.0
121826,"BBC Films,Headline Pictures",59520298.0
139455,"Buffalo Gal Pictures,Ember Productions,The Genre Co.",14567.0
63517,British Broadcasting Corporation (BBC),0.0
14419,Mars Distribution,0.0
22752,RKO Radio Pictures,0.0
66745,"Crown International Pictures,Star Cinema",0.0
135390,"Svensk Filmindustri (SF),Svenska Ord",0.0
65904,"Filmové Studio Barrandov,Ceskoslovenský Státní Film",0.0
89593,Pure Flix Entertainment,0.0
46159,Fox Film Corporation,0.0
27597,Twentieth Century Fox Film Corporation,0.0
38727,Twentieth Century Fox Film Corporation,0.0
98232,"WXS Productions,Chinese Shadows,Full House",0.0
43767,"Soureh Cinema,Majid Majidi Film Production",0.0
97051,"Periscope Entertainment,Social Construct,Dreamher Productions,Lambrick Foundation, The",0.0
31551,"Toho Company,Kitty Films,Nippon Television Network Corporation (NTV),Shiseido Co. Ltd.",0.0
242378,Warner Bros.,0.0
118683,"Steamroller Productions,Voltage Pictures",0.0
98932,Paper Bark Films Pty. Ltd.,0.0
28751,"Cinetel Films,Grey Matter Entertainment",0.0
55952,"EGM Film International,British Columbia Film,North American Pictures,Excalibur Pictures,North American Releasing",0.0
235271,"Lionsgate,Codeblack Entertainment",0.0
50177,"Mandeville,Sheldon Reynolds Productions",0.0
63171,Singing Trees Entertainment,0.0
95511,"Epix,Chop Shop Entertainment,SModcast Pictures",0.0
115400,"ITVS,C. Scott Films",0.0
130736,teamWorx Produktion für Kino und Fernsehen GmbH,0.0
44244,"Walt Disney Television,Alan Sacks Productions",0.0
41592,"BBC Films,Vertigo Films,Little Gaddesden Productions",18144030.0
48490,"Fulvia Film,Deaf International",0.0
30252,StellaNova Film,0.0
86819,UPP,0.0
74726,"Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC),Televisión Española (TVE),Canal Sur Televisión,La Zanfoña Producciones,Producciones de la 5ta Avenida",0.0
88042,"Twentieth Century Fox Film Corporation,Dune Entertainment,Dune Entertainment III,Chernin Entertainment,Walden Media,Face Productions",119772232.0
63147,Fuzzy Logic Pictures,0.0
75761,Magnet Releasing,0.0
50081,Imax Film Entertainment,7732325.0
41487,Martin Mooney Productions,0.0
81899,Roddenberry Entertainment,0.0
124067,"Florentine Films,WETA",273747.0
134597,"Fortress Features,LD Entertainment",6842058.0
86304,Grindfest,0.0
85549,AireCine,0.0
237983,"Hearst Entertainment Productions,Firebrand Productions",0.0
27408,Charter Entertainment,0.0
20224,"Persistent Entertainment,Mirror Cube Films",0.0
106344,Bandito Brothers,0.0
94135,Hammer Film Productions,0.0
77775,Twentieth Century Fox Film Corporation,0.0
57307,Canal+,0.0
35436,"France 2 Cinéma,StudioCanal,ADCB Films,Euro Média Télévision",0.0
112304,"Jeff Most Productions,Globus-film,Crombie Film,Most/Rice Films",0.0
127533,"Warner Bros.,Studio Swan,RoC Works Co.",61700000.0
97605,New Artists Alliance,0.0
4412,"Société Nouvelle Pathé Cinéma,Serena,P.A.C (Paris),Deutsche Film (DEFA)",0.0
132654,Twentieth Century Fox Film Corporation,0.0
98262,RKO Radio Pictures,0.0
50021,"Film i Väst,Chamdin & Stöhr Filmproduktion",0.0
133694,"Participant Media,Imagenation Abu Dhabi FZ,Focus Features,Media Farm,Sunday Night,Pearl Street Films",8138788.0
122044,"Gunslinger,IM Global,RDT Productions",0.0
4910,Excalibur Films,0.0
20513,Desert Skye Entertainment,0.0
169836,"Pro-ject Filmproduktion,Sender Freies Berlin (SFB),Westdeutscher Rundfunk (WDR),Hessischer Rundfunk (HR),Filmverlag der Autoren",0.0
71208,"TLA Releasing,Blue Seraph Productions",0.0
103516,Wolfe Releasing,0.0
76421,Guest House Films,0.0
116613,"Vertigo Films,Exponential Films,Embargo Films",6294161.0
118628,Eros International,11620000.0
38010,"Amuse Soft Entertainment,CJ Entertainment,Dub",0.0
324173,"Comedy Central,Tenth Planet Productions",0.0
36257,"Amblin Entertainment,Warner Bros. Animation",0.0
87531,Metro-Goldwyn-Mayer (MGM),0.0
102699,Home Free,0.0
151826,"DD Productions,France Télévision,EuropaCorp.,France 2 Cinéma,France 3 Cinema,Centre National de la Cinématographie (CNC),Canal+France,Ciné",0.0
31022,Waken Productions,0.0
83215,Centro Português de Cinema (CPC),0.0
469172,"Institut National de l'Audiovisuel (INA),Radiotelevisão Portuguesa (RTP),Les Films du Passage,Rita Filmes",0.0
132923,"Freefall Films,Incognito Pictures,Hollywood Sky Entertainment,Releaseme Productions",0.0
138376,Vortex Words Pictures,5750.0
4171,"Pathé Renn Productions,TF1 Films Production,Bel Ombre Films,Radio Télévision Belge Francophone (RTBF),Antigone Cinéma,Les Films de l'Etang",0.0
48742,"UFA Filmproduktion GmbH,Dor Film Produktionsgesellschaft GmbH,Schiwago Film,Hugo Films,3Sat,ZDF Productions",0.0
115276,"Vertigo Films,Embargo Films",0.0
74549,Provident Films,0.0
44668,"First National Pictures,The Vitaphone Corporation",0.0
76617,"Nu Image Films,Lions Gate",47241945.0
135200,Poe/films,0.0
82682,"Village Roadshow Pictures,Lin Pictures,Warner Bros.,Langley Park Production",105200903.0
22066,Marshville Productions,0.0
46500,New Horizon Picture Corp.,0.0
87496,"Wildwood Enterprises,Kingsgate Films,Brightlight Pictures,Voltage pictures,TCYK North Productions",19633027.0
98339,"Quickfire Films,H2O Motion Pictures,2262730 Ontario,Middle Child Films Inc.",2521.0
68812,"Bleiberg Entertainment,Millennium Films",1969193.0
46953,"Nordisk Film,Filmpool Stockholm Mälardalen,Fladen Film,Swedish Television",0.0
79528,"Danmarks Radio (DR),Yleisradio (YLE),BBC,Arte France,Screen East,Impact Partners,HBO Documentary Films,Zazen Producciones,Avenue B Productions,SBS TV,Stampede Films",0.0
147538,Bitter Films,0.0
139038,"Endgame Entertainment,Wayans Bros. Entertainment,IM Global,Open Road Films",60141683.0
66193,"Noir Blanc Films,Carolina Film Works,Throttle Films",0.0
85533,"Living Films,Lotus Film,Quinte Film GmbH",0.0
140668,Libra Film,0.0
38138,Intrepid Films,0.0
114994,"NHK,CreativeEAST,Dalpaengee",0.0
142061,"DC Comics,Warner Bros. Animation,Warner Premiere,DC Entertainment",0.0
124167,Atlantic Releasing Corporation,0.0
